arxiv_id_clean,max_appear_total,max_appear_prior
2505.16151,1,1
2505.15963,6,3
2505.16944,36,24
2505.16265,31,15
2505.16186,24,15
2505.15517,8,8
2505.13237,12,2
2505.16612,5,4
2505.14395,7,3
2505.15865,2,1
2505.17019,1,1
2505.16170,22,17
2505.14462,12,6
2505.16088,6,5
2505.16048,1,1
2505.15263,1,0
2505.16854,69,42
2505.13344,1,0
2505.14625,22,21
2505.17012,17,15
2505.16938,40,21
2505.15879,24,15
2505.14810,45,24
2505.16410,30,19
2505.15966,68,47
2505.16707,34,18
2505.16175,68,47
2505.15270,35,25
2505.16933,28,19
2505.17022,77,58
2505.16925,9,7
2505.16400,38,24
2505.16864,63,24
2505.16967,9,7
2505.17018,35,19
2505.16916,7,2
2505.16421,31,15
2505.15952,7,4
2505.16839,25,16
2505.14604,19,7
2505.14684,19,7
2505.16181,41,29
2505.16990,46,32
2505.17016,17,12
2505.17826,78,38
2505.12891,55,33
2505.17295,18,8
2505.17508,31,12
2505.15389,4,2
2505.17540,53,36
2505.16270,36,26
2505.18078,26,18
2505.15182,0,0
2505.17063,10,10
2505.17091,2,1
2505.16022,35,21
2505.11881,1,1
2505.16293,9,4
2505.16056,6,4
2505.15805,2,2
2505.18383,8,6
2505.16409,16,11
2505.14256,56,37
2505.17552,14,6
2505.17373,7,3
2505.16479,7,6
2505.16483,43,34
2505.15692,13,11
2505.18125,9,6
2505.17667,91,55
2505.17612,22,16
2505.14669,14,8
2505.17225,6,0
2505.18129,33,20
2505.15929,68,49
2505.18092,91,55
2505.17618,69,49
2505.17561,2,1
2505.17873,51,36
2505.16770,24,16
2505.17955,6,2
2505.17412,32,11
2505.14146,16,9
2505.16211,77,41
2505.16134,9,8
2505.13508,15,5
2505.17558,4,1
2505.17417,5,4
2505.17399,45,25
2505.17941,46,33
2505.19427,6,4
2505.20152,36,25
2505.13426,22,17
2505.19103,21,14
2505.18759,13,9
2505.19788,68,43
2505.19955,15,10
2505.19386,13,13
2505.18822,13,7
2505.19602,5,4
2505.15804,24,11
2505.20278,12,11
2505.19223,28,21
2505.16972,16,9
2505.18384,4,2
2505.19630,11,6
2505.18773,19,12
2505.18454,19,16
2505.19731,6,5
2505.19056,27,14
2505.19443,8,4
2505.16886,18,11
2505.10887,5,2
2505.17652,38,20
2505.19640,4,2
2505.19949,16,6
2505.19752,29,18
2505.17894,4,2
2505.19147,64,38
2505.19297,8,7
2505.19457,4,2
2505.16348,7,5
2505.19914,16,11
2505.20258,43,31
2505.19815,83,49
2505.19590,32,31
2505.19439,7,5
2505.19250,25,19
2505.18675,46,34
2505.18545,7,6
2505.20046,42,22
2505.20139,68,50
2505.20256,35,14
2505.18926,6,3
2505.18536,3,1
2505.13136,1,1
2505.19209,55,34
2505.20259,29,19
2505.18601,7,3
2505.19084,5,2
2505.20289,14,10
2505.21505,31,24
2505.20650,25,16
2505.21491,7,4
2505.21473,19,11
2505.21457,35,15
2505.20322,41,28
2505.21500,19,12
2505.20793,14,10
2505.21097,30,25
2505.21494,77,42
2505.14064,10,3
2505.17613,39,27
2505.21070,46,35
2505.20561,16,13
2505.20426,19,8
2505.19099,13,11
2505.22172,91,57
2505.21178,5,4
2505.18134,7,4
2505.21471,91,57
2505.20279,33,29
2505.19650,16,7
2505.20286,36,27
2505.20275,28,21
2505.21327,40,26
2505.17952,10,4
2505.20287,7,5
2505.19897,34,19
2505.19641,37,18
2505.18445,57,42
2505.21189,14,6
2505.17813,21,15
2505.20292,28,21
2505.16901,54,34
2505.20325,3,2
2505.16459,20,14
2505.19000,33,20
2505.21497,32,12
2505.21496,77,59
2505.21333,63,26
2505.20355,1,1
2505.17332,5,0
2505.21374,81,67
2505.21297,52,34
2505.11277,57,40
2505.21493,32,20
2505.18943,22,12
2505.18875,39,22
2505.21334,33,16
2505.22523,31,17
2505.22664,25,20
2505.22338,29,23
2505.12667,38,20
2505.22019,91,59
2505.21876,54,33
2505.22613,63,27
2505.22203,20,14
2505.19187,33,21
2505.20298,6,3
2505.20589,83,50
2505.15813,3,3
2505.21960,63,36
2505.20444,5,4
2505.17870,41,25
2505.22642,21,17
2505.21060,29,19
2505.21582,0,0
2505.19051,14,9
2505.21649,4,2
2505.11821,4,3
2505.21191,11,6
2505.23727,46,36
2505.21887,11,7
2505.18700,19,9
2505.18227,25,12
2505.17663,33,21
2505.22617,57,41
2505.20411,1,0
2505.21600,45,25
2505.22312,77,44
2505.18600,10,7
2505.22651,3,2
2505.21136,35,26
2505.21925,9,6
2505.22334,39,24
2505.19253,6,4
2505.22453,39,24
2505.22457,29,22
2505.22648,91,59
2505.20779,1,0
2505.22525,33,21
2505.22129,9,3
2505.22960,7,4
2505.18882,12,10
2505.22202,16,12
2505.17330,5,1
2505.19075,10,7
2505.18366,5,1
2505.22232,5,4
2505.18087,8,4
2505.23416,5,1
2505.18962,9,6
2505.23742,30,14
2505.23559,15,6
2505.14321,12,11
2505.22421,23,18
2505.17818,8,4
2505.23387,32,22
2505.22961,15,6
2505.20755,2,1
2505.21190,8,4
2505.22944,7,6
2505.22918,3,3
2505.20282,3,1
2505.23759,44,29
2505.22888,5,5
2505.23745,7,3
2505.23253,7,6
2505.22988,1,1
2505.22854,2,1
2505.22126,44,32
2505.21114,32,22
2505.23625,19,9
2505.23585,69,53
2505.23754,54,35
2505.23751,44,29
2505.23621,33,18
2505.23606,33,19
2505.23693,30,15
2505.22618,68,49
2505.23762,113,81
2505.22653,14,10
2505.22914,3,2
2505.23359,17,16
2505.23660,57,43
2505.23716,108,72
2505.23646,36,26
2505.23747,13,8
2505.23735,6,5
2505.22255,8,6
2505.22765,21,16
2505.22759,9,3
2505.22810,23,11
2505.21784,25,17
2505.23419,29,24
2505.23380,57,43
2505.23758,10,5
2505.23604,25,19
2505.20088,9,7
2505.24189,2,2
2505.24850,6,5
2505.20873,5,3
2505.23923,91,61
2505.13157,0,0
2505.24869,54,34
2505.24615,23,16
2505.24517,5,3
2505.23844,25,13
2506.00073,5,3
2505.24672,22,13
2505.20047,10,9
2505.24581,8,4
2505.23856,42,32
2505.24782,11,7
2505.24119,15,13
2505.23832,2,1
2505.20977,33,21
2505.21749,5,4
2505.21864,17,13
2505.23926,7,5
2505.24196,22,16
2505.24864,67,38
2505.24863,24,19
2505.24867,11,8
2505.14752,1,0
2505.24098,29,22
2505.24862,37,19
2505.24025,16,7
2505.24785,13,11
2505.24878,11,8
2505.18842,12,10
2505.24871,16,7
2505.23941,7,7
2505.21437,11,5
2505.23009,0,0
2505.24858,33,19
2505.24521,23,14
2505.24293,0,0
2505.24417,19,10
2505.21523,26,17
2505.24875,54,36
2506.00789,29,23
2506.01062,5,5
2505.24842,19,13
2506.00643,3,0
2505.24183,28,16
2506.01881,4,2
2506.01084,3,2
2505.23504,27,22
2506.00512,8,4
2506.01484,1,1
2505.24452,11,9
2506.00523,25,17
2505.21724,27,15
2505.16122,13,4
2506.01920,8,5
2506.01074,7,7
2506.00469,8,6
2505.19621,4,3
2505.18128,5,5
2506.00723,25,14
2505.24625,8,6
2505.20285,91,62
2505.24086,14,13
2505.23977,22,22
2506.01928,12,8
2506.00338,7,3
2505.24523,2,2
2506.01844,11,9
2505.24760,3,3
2506.01713,24,18
2506.00996,16,8
2506.01049,39,23
2505.24298,8,5
2506.01853,35,27
2506.00411,32,21
2506.00539,69,50
2506.01943,108,73
2505.23590,13,8
2506.01939,51,31
2506.01863,14,10
2506.01413,17,10
2505.24846,22,10
2505.22954,6,5
2505.23059,4,3
2505.21179,10,5
2506.00979,20,11
2506.00577,32,21
2505.23907,12,9
2506.01952,6,4
2506.01667,10,4
2506.02338,7,6
2506.02678,31,25
2506.00189,51,39
2506.03079,20,8
2506.00413,14,5
2506.01004,27,16
2506.03144,33,20
2506.00391,11,3
2505.24273,1,1
2506.02454,35,24
2505.18079,14,7
2506.02510,15,7
2506.02281,23,19
2506.01274,13,11
2506.03119,55,35
2506.01565,6,5
2506.03107,30,23
2505.24362,11,11
2505.16994,22,15
2506.02138,10,8
2506.01265,19,13
2506.00910,22,17
2506.03096,5,2
2506.01716,38,32
2506.00227,14,9
2505.24726,4,4
2505.22704,45,40
2506.03147,28,23
2506.02387,45,26
2506.03143,45,40
2506.02096,18,14
2505.24120,9,5
2506.03135,7,5
2506.02397,45,19
2506.00123,113,82
2505.23061,5,4
2506.00070,9,4
2505.24714,13,10
2506.03065,34,17
2506.01674,63,37
2506.03123,118,82
2506.01144,10,8
2506.01789,37,30
2506.02528,19,10
2506.02295,8,6
2506.03131,51,31
2506.03126,81,68
2506.03621,5,4
2506.03136,36,28
2506.02497,22,11
2506.04034,49,36
2506.03566,14,12
2506.03525,54,35
2506.03355,5,3
2506.03106,14,7
2506.02294,5,3
2506.01344,41,30
2506.03956,17,10
2506.03448,9,7
2506.02945,41,30
2506.03837,1,0
2506.02863,9,8
2505.23807,4,3
2506.05332,35,20
2506.04133,8,5
2505.23564,17,9
2506.04214,29,19
2506.03951,17,10
2506.03822,0,0
2506.03614,7,2
2506.03538,3,2
2506.02680,8,5
2506.03817,0,0
2506.02515,8,6
2505.21541,33,21
2506.01320,7,6
2506.02592,33,19
2506.03569,51,40
2506.04178,67,39
2506.04207,45,27
2506.04089,4,2
2505.16968,25,18
2506.04180,36,27
2506.02921,10,7
2506.00482,7,4
2506.04225,17,8
2506.04142,36,27
2506.03930,68,51
2506.04141,13,7
2506.04158,46,37
2506.02153,32,15
2506.04108,69,54
2505.24500,91,63
2506.03517,47,37
2506.04228,41,22
2506.03610,9,5
2506.03139,19,13
2506.03295,68,51
2506.03099,2,1
2506.03150,29,19
2506.04405,28,16
2506.00830,17,9
2506.05348,16,13
2506.05333,20,12
2505.20914,7,7
2506.03643,3,3
2506.02751,6,3
2506.04245,2,1
2506.05282,17,14
2506.05278,11,4
2506.04598,7,5
2506.05313,28,21
2506.05046,37,20
2506.00981,0,0
2506.04956,5,3
2506.04559,83,51
2506.04462,0,0
2506.02444,10,9
2505.23115,8,6
2506.04996,1,1
2506.03238,15,10
2506.02587,1,1
2506.01011,19,12
2506.02865,5,4
2506.05327,28,11
2506.04209,17,13
2506.05176,91,64
2506.05010,33,22
2506.05301,35,22
2506.05209,25,21
2506.04308,37,20
2506.05229,14,7
2506.05345,3,1
2506.05240,81,69
2505.23656,45,28
2506.05284,118,78
2506.05328,12,9
2506.04734,5,3
2506.04633,67,40
2506.05334,44,31
2506.05344,18,8
2506.03077,6,5
2506.05287,40,20
2506.02620,23,12
2506.05331,77,60
2506.05349,29,20
2506.06253,12,10
2506.04120,6,6
2506.06199,5,4
2506.05551,12,6
2505.20698,9,5
2506.05579,23,17
2506.05433,41,23
2506.00649,2,2
2506.05673,0,0
2506.04255,0,0
2506.05817,25,12
2506.06091,7,5
2505.21115,10,4
2506.02327,24,16
2506.03828,0,0
2506.05446,0,0
2506.01872,43,32
2506.06276,16,10
2506.01111,35,24
2506.05523,25,22
2506.04755,21,14
2506.05629,5,3
2506.05573,10,8
2506.05984,39,27
2506.06658,27,18
2506.07971,33,22
2506.08004,10,6
2506.07564,16,10
2506.08012,118,79
2506.07434,22,18
2506.07982,4,4
2506.08006,4,4
2506.06485,2,2
2506.07240,10,10
2505.23473,22,18
2506.03231,1,1
2506.07645,0,0
2506.07527,39,24
2506.07160,69,43
2506.06607,0,0
2506.00258,28,18
2506.06905,2,2
2506.05904,15,10
2506.04807,3,2
2506.03690,27,21
2506.07833,18,12
2506.04651,24,18
2506.07848,18,9
2506.06266,26,13
2506.05598,23,18
2506.08007,69,55
2506.07044,68,45
2506.07900,57,42
2506.06444,5,3
2506.07491,14,10
2506.07977,54,37
2506.07803,16,8
2506.07298,2,2
2506.08010,8,7
2506.07530,8,6
2506.06205,38,24
2506.07712,16,11
2506.07986,118,79
2506.01241,22,17
2506.07309,17,12
2506.07463,7,5
2506.05062,3,3
2505.23760,6,2
2506.07553,108,75
2506.08011,24,17
2506.06941,9,8
2506.06006,4,2
2506.07045,7,3
2506.04020,5,5
2506.04688,2,2
2506.05700,25,18
2506.05928,19,12
2506.08887,4,3
2506.07047,21,20
2506.07976,22,13
2506.08500,14,12
2506.05167,4,4
2506.07177,22,18
2506.07932,3,2
2506.04614,91,65
2506.07927,26,14
2506.08002,4,2
2506.08279,3,3
2506.08672,77,45
2506.08009,15,9
2506.09040,69,44
2506.06751,14,8
2506.08300,1,1
2506.09229,5,3
2506.08008,44,32
2506.08001,15,9
2506.09278,21,12
2506.05412,8,2
2506.08900,1,0
2506.09420,12,8
2506.09958,2,2
2506.09007,4,4
2506.06020,67,41
2506.10209,22,15
2506.09980,21,16
2506.09669,0,0
2506.09736,20,17
2506.09113,54,38
2506.09984,108,76
2506.09937,11,9
2506.06395,16,9
2506.09790,33,23
2506.09350,28,19
2506.09995,41,24
2506.09991,14,13
2506.08889,52,35
2506.09501,47,23
2506.09820,51,33
2506.09003,63,38
2506.05309,1,0
2506.08570,21,17
2506.08862,2,1
2506.06952,17,7
2506.10600,5,3
2506.10568,8,6
2506.08060,1,1
2506.10178,4,4
2506.09952,45,26
2506.10036,7,4
2506.10920,16,13
2506.10674,2,1
2506.08373,7,6
2506.07795,3,1
2506.10737,16,11
2506.10728,16,11
2506.10378,3,3
2506.06694,14,4
2506.06561,41,32
2506.08234,6,3
2506.09942,36,29
2506.10890,12,5
2506.05982,19,13
2506.06950,19,14
2506.10911,2,1
2506.09513,68,46
2506.10910,9,8
2506.09993,12,4
2506.10540,33,24
2506.09344,27,16
2506.10274,21,18
2506.10857,113,84
2506.10741,9,5
2506.10954,2,2
2506.10978,12,9
2506.10952,42,23
2506.09967,9,7
2506.10953,17,14
2506.10357,9,5
2506.10974,41,29
2506.10821,30,22
2506.10960,41,29
2506.09250,0,0
2506.09366,39,26
2506.09038,5,4
2506.11274,0,0
2506.11130,1,1
2506.11116,7,6
2506.03857,22,13
2506.08477,8,6
2506.08915,0,0
2506.10056,7,5
2506.11702,2,1
2506.09427,44,33
2506.10387,9,6
2506.10082,13,7
2506.11305,0,0
2506.11136,7,6
2506.11930,11,7
2506.09600,2,2
2506.11924,12,6
2506.11928,27,16
2506.10128,39,28
2506.10892,9,9
2506.11886,42,24
2506.11474,28,17
2506.08989,23,17
2506.07464,8,5
2506.11997,8,5
2506.08592,45,27
2506.12258,6,4
2506.12189,1,1
2506.14202,4,3
2506.13277,10,9
2506.06454,8,6
2506.13752,25,20
2506.12552,8,6
2506.12299,1,1
2506.12229,67,42
2506.13502,1,1
2506.11115,6,6
2506.13001,1,1
2506.12953,45,33
2506.12623,41,33
2506.09050,4,3
2506.13430,1,1
2506.13172,2,2
2506.12148,6,3
2506.09968,35,26
2506.13404,14,9
2506.12571,1,0
2506.10341,3,3
2506.13585,37,33
2506.06366,23,12
2506.10521,40,16
2506.08343,47,33
2506.14111,6,5
2506.09482,1,0
2506.13759,46,38
2506.13654,118,81
2506.11763,7,3
2506.06962,9,8
2506.13750,46,38
2506.13284,38,25
2506.11991,13,5
2506.12915,45,20
2506.12450,13,11
2506.03968,7,3
2506.07961,32,18
2506.10055,96,59
2506.14731,45,19
2506.14205,20,12
2506.13651,77,46
2506.09033,15,8
2506.14002,9,4
2506.05426,6,4
2506.12880,16,14
2506.13387,6,2
2506.14702,17,16
2506.13901,41,26
2506.13599,14,6
2506.03939,19,17
2506.14629,0,0
2506.13922,17,16
2506.10038,18,17
2506.12015,19,5
2506.05336,39,29
2506.14429,42,25
2506.10100,24,8
2506.14028,41,26
2506.12928,96,60
2506.12285,10,8
2506.14245,26,19
2506.14234,9,8
2506.09985,15,12
2506.13363,12,9
2506.13977,16,12
2506.13642,7,5
2506.14603,28,21
2506.12860,35,27
2506.14758,69,56
2506.14761,3,2
2506.12278,30,17
2506.14606,11,9
2506.14755,47,34
2506.06279,34,23
2506.14770,25,20
2506.14435,19,7
2506.14866,9,5
2506.15682,10,9
2506.14824,7,2
2506.11110,3,1
2506.14842,0,0
2506.14315,31,26
2506.13414,1,0
2506.15569,33,21
2506.15068,7,2
2506.15672,8,5
2506.15677,25,19
2506.15211,16,5
2506.15461,2,1
2506.15675,113,85
2506.15050,37,25
2506.15681,19,12
2506.15154,5,0
2506.15455,1,1
2506.14837,20,18
2506.15564,57,45
2506.14965,15,10
2506.09827,5,4
2506.17090,13,12
2506.17213,6,5
2506.15925,1,1
2506.17113,54,37
2506.09930,11,7
2506.17202,113,86
2506.15745,2,1
2506.15442,68,48
2506.16349,4,4
2506.16310,1,0
2506.17218,25,21
2506.16504,52,36
2506.09049,40,17
2506.17201,18,8
2506.16054,45,28
2506.16035,0,0
2506.16406,33,30
2506.17206,52,35
2506.17323,0,0
2506.17871,6,4
2506.17673,1,0
2506.18890,54,38
2506.17538,5,5
2506.18879,25,22
2506.18887,0,0
2506.17671,0,0
2506.17939,30,16
2506.15645,33,31
2506.10597,18,8
2506.18900,10,7
2506.17818,0,0
2506.13905,17,13
2506.18369,5,5
2506.16929,2,0
2506.18631,5,2
2506.19028,5,3
2506.16123,5,5
2506.18527,14,5
2506.16507,4,4
2506.18882,21,16
2506.18871,35,25
2506.18841,36,30
2506.18898,35,23
2506.15741,96,61
2506.18792,1,1
2506.18896,36,29
2506.18851,18,11
2506.18254,57,43
2506.18463,4,3
2506.18787,0,0
2506.18349,23,18
2506.18839,47,38
2506.18904,77,47
2506.18309,53,41
2506.18901,41,27
2506.16962,13,8
2506.18903,32,21
2506.19713,7,5
2506.18843,18,12
2506.19847,15,10
2506.14012,18,11
2506.19433,14,8
2506.19794,41,31
2506.19807,41,31
2506.16095,2,1
2506.19830,68,49
2506.19839,47,39
2506.19838,69,52
2506.19850,29,16
2506.19467,8,7
2506.19767,8,5
2506.17612,31,19
2506.19851,13,8
2506.19290,77,48
2506.18701,77,48
2506.19848,108,77
2506.16141,81,70
2506.18951,26,21
2506.18945,39,29
2506.18315,13,9
2506.18403,1,1
2506.19502,0,0
2506.18899,69,53
2506.20331,2,1
2506.20480,25,15
2506.18674,3,1
2506.20495,41,33
2506.20544,17,17
2506.19697,7,4
2506.18088,60,51
2506.20452,7,6
2506.16012,12,12
2506.19103,16,10
2506.20512,33,24
2506.18095,35,28
2506.20920,11,10
2506.19143,10,7
2506.15196,26,20
2506.17533,22,15
2506.18729,2,2
2506.21263,10,8
2506.20703,5,4
2506.20430,15,11
2506.21272,27,23
2506.20936,68,50
2506.21552,44,33
2506.16655,0,0
2506.21103,1,1
2506.21551,47,35
2506.21520,8,8
2506.21539,40,21
2506.20911,47,35
2506.21506,43,34
2506.20670,118,82
2506.21547,13,5
2506.17859,9,9
2506.21594,0,0
2506.21718,5,3
2506.22149,1,1
2506.19741,6,5
2506.21476,12,9
2506.22049,35,20
2506.15882,26,15
2506.19592,0,0
2506.21355,6,4
2506.18330,0,0
2506.22434,41,29
2506.22760,5,5
2506.22432,12,9
2506.17450,27,17
2506.21876,14,13
2506.21416,12,9
2506.21356,118,87
2506.20279,6,5
2506.21862,9,5
2506.21656,4,1
2506.21628,32,20
2506.21458,39,30
2506.22419,19,13
2505.21411,18,14
2506.17417,10,6
2506.22753,8,5
2506.22694,9,6
2506.23394,1,0
2506.23135,22,19
2506.17080,5,4
2506.23219,14,9
2506.21448,22,18
2506.22598,4,3
2506.16500,39,23
2506.23542,6,3
2506.22992,6,5
2506.24119,30,17
2506.24123,33,23
2506.23858,63,43
2506.23044,45,20
2506.22832,16,11
2506.17930,33,25
2506.23151,0,0
2506.21545,32,23
2506.24019,25,23
2506.22973,0,0
2507.00606,9,3
2506.22960,41,27
2507.00162,32,22
2506.23329,4,2
2506.23009,38,23
2507.00476,2,2
2506.21277,78,44
2507.00951,43,35
2506.20639,22,16
2506.23115,69,57
2506.19852,39,24
2507.01001,33,26
2507.00432,32,28
2507.01006,52,37
2507.00339,0,0
2506.22868,3,1
2507.02856,25,16
2506.23552,5,3
2507.00472,5,4
2507.01544,7,7
2507.00316,2,1
2507.01953,118,84
2507.01925,10,7
2507.01634,9,6
2507.01945,8,5
2507.01949,52,38
2507.01957,39,25
2506.21546,4,2
2506.23121,7,2
2507.01663,15,8
2506.22813,11,6
2507.02778,2,1
2507.01004,32,23
2507.02726,32,21
2507.02694,33,23
2507.02025,14,7
2507.02652,30,22
2507.02321,16,12
2507.01352,77,50
2507.02813,47,25
2507.02092,41,29
2506.23918,45,30
2507.02592,91,66
2507.02754,7,6
2507.00769,11,11
2507.01853,1,0
2507.01955,3,3
2507.02608,3,1
2507.04036,28,23
2506.21884,27,17
2507.04562,2,2
2507.04952,60,35
2507.04285,23,15
2507.04376,41,30
2507.03607,0,0
2507.04642,7,2
2507.03336,0,0
2507.05259,13,10
2507.05108,4,3
2507.03033,0,0
2507.05257,45,30
2507.03253,51,35
2507.02659,6,6
2507.03724,83,52
2507.00994,11,8
2507.04009,4,2
2507.04447,15,8
2507.05163,13,8
2507.03683,6,3
2507.02029,25,13
2507.03745,17,14
2507.03483,53,38
2507.04590,68,53
2507.05197,83,52
2507.06223,30,22
2507.05920,118,85
2507.05101,57,44
2507.04723,33,25
2507.03698,26,21
2507.04610,3,3
2507.06230,20,17
2507.05201,15,13
2507.06137,15,14
2507.07102,6,4
2507.05411,21,16
2507.03728,0,0
2507.05578,20,13
2507.06204,3,3
2507.05963,9,6
2507.06138,83,54
2507.05566,4,2
2507.06219,60,52
2507.06229,96,62
2507.06165,52,38
2507.04103,4,3
2507.05240,52,38
2507.06203,96,62
2507.03112,19,14
2507.05791,68,47
2507.05675,35,29
2507.05169,12,10
2507.04569,12,10
2507.06181,96,62
2507.06853,57,45
2507.06415,6,5
2507.06260,8,6
2507.06485,54,39
2505.10251,25,24
2507.01702,8,5
2507.07106,10,10
2507.05980,6,5
2507.06607,45,42
2507.05455,12,9
2507.07024,42,33
2507.06920,83,55
2507.06804,50,32
2506.24044,4,2
2507.07957,45,31
2507.06167,77,51
2507.07095,11,7
2507.07105,29,21
2507.05687,57,45
2507.06457,96,65
2507.07017,96,65
2507.06448,91,67
2507.07867,2,2
2507.04886,1,0
2507.07129,1,0
2507.07574,0,0
2507.05241,24,10
2507.07484,20,14
2507.06543,5,3
2507.07202,45,35
2507.07955,5,4
2507.07982,26,21
2507.07996,47,37
2507.07136,77,52
2507.07984,52,40
2507.07990,6,4
2507.07999,33,29
2507.05964,16,13
2507.07966,45,29
2507.07998,44,35
2507.08772,18,9
2507.07994,8,6
2507.07151,7,6
2507.04517,2,2
2507.08771,57,47
2507.08128,38,26
2507.08794,50,33
2507.06952,0,0
2507.08799,7,5
2507.08801,32,23
2507.01951,5,2
2507.08800,68,54
2507.05255,25,15
2507.05397,44,36
2507.08441,34,19
2507.08776,8,6
2507.06261,83,56
2507.11137,19,16
2507.09751,2,2
2507.09074,11,10
2507.08267,1,1
2507.04218,12,8
2507.08396,63,43
2507.09104,83,57
2507.08924,6,3
2507.10065,10,9
2507.10541,64,41
2507.10548,23,18
2507.09862,34,20
2507.10524,9,7
2507.10532,53,40
2507.04404,8,5
2507.11336,0,0
2507.10571,8,7
2507.07186,10,7
2507.09411,0,0
2507.08333,1,1
2507.04127,10,6
2507.11407,7,6
2507.09082,39,30
2507.08616,3,3
2507.09075,8,5
2507.09404,4,4
2507.07104,24,18
2507.10787,33,24
2507.09025,41,36
2507.10015,6,5
2507.11764,0,0
2507.07015,14,8
2507.12367,25,16
2507.02857,12,6
2507.12462,27,21
2507.07451,16,6
2507.12463,16,13
2507.11949,22,14
2507.09477,13,12
2507.12465,118,86
2507.05065,5,5
2507.11527,7,4
2507.11412,17,15
2507.12415,32,25
2507.04984,23,13
2507.12720,6,6
2507.11589,3,2
2507.12990,8,7
2507.13300,33,25
2507.12956,6,4
2507.12508,27,25
2507.13255,13,11
2507.12142,7,6
2507.12841,34,24
2507.13332,83,58
2507.13344,27,22
2507.13347,34,14
2507.13348,33,22
2507.13334,5,3
2507.13264,9,9
2507.13391,0,0
2507.13302,3,2
2507.10605,39,27
2507.14129,7,5
2507.12566,113,88
2507.12455,6,4
2507.13984,6,6
2507.13158,14,9
2507.11097,64,48
2507.14137,7,6
2507.13563,2,0
2507.12806,68,48
2507.12674,31,27
2507.14102,1,0
2507.15640,47,27
2507.10935,6,2
2507.15815,5,4
2507.15728,24,14
2507.12549,9,6
2507.15856,39,28
2507.14295,39,31
2507.11539,45,28
2507.13428,24,20
2507.15550,12,10
2507.15778,19,11
2507.15629,63,44
2507.15028,118,87
2507.14683,42,26
2507.15846,19,13
2507.15061,91,68
2507.14119,0,0
2507.14843,67,43
2507.15852,108,78
2507.11061,6,4
2507.15597,12,7
2507.15375,39,31
2507.14417,13,13
2507.15493,19,11
2507.16813,5,4
2507.16795,10,8
2507.15454,34,20
2507.15974,35,28
2507.13541,16,14
2507.15245,1,1
2507.15024,51,36
2507.16782,16,13
2507.16814,108,79
2507.16746,25,23
2507.08422,6,5
2507.16815,19,7
2507.16812,33,25
2507.16632,56,42
2507.16784,18,13
2507.16713,7,6
2507.16880,5,4
2507.16116,27,24
2507.11465,3,2
2507.14241,68,49
2507.16725,5,4
2507.16331,113,89
2507.17512,64,43
2507.17202,16,9
2507.16863,39,26
2507.17744,113,89
2507.17745,37,26
2507.18192,14,9
2507.15807,32,16
2507.18565,1,1
2507.17402,0,0
2507.18405,3,1
2507.15595,3,0
2507.14988,3,3
2507.16038,5,3
2507.18103,10,9
2507.16802,38,26
2507.18071,78,47
2507.18464,1,0
2507.15844,47,28
2507.18537,52,41
2507.16535,22,16
2507.15758,19,14
2507.18546,0,0
2507.18634,28,25
2507.14958,18,15
2507.13546,7,6
2507.18013,25,18
2507.17957,0,0
2507.10510,3,0
2507.18742,2,2
2507.17596,0,0
2507.16534,47,38
2507.18392,5,5
2507.19478,38,29
2507.19457,30,24
2507.18553,14,11
2507.16075,15,9
2507.20198,33,19
2507.19058,20,11
2507.21035,5,2
2507.20152,6,5
2507.16806,12,11
2507.19399,2,2
2507.21848,4,3
2507.20880,23,17
2507.20900,12,9
2507.19804,17,12
2507.17189,14,13
2507.20527,22,17
2507.20025,15,10
2507.21033,25,16
2507.20187,4,2
2507.20673,69,58
2507.21045,118,88
2507.21049,18,9
2507.20939,81,71
2507.20984,4,3
2507.21046,36,23
2507.19849,30,23
2507.19766,45,24
2507.21503,17,10
2507.22061,8,4
2507.20240,20,18
2507.21183,12,7
2507.21364,1,1
2507.14111,4,1
2507.21990,22,13
2507.22058,24,18
2507.21809,68,52
2507.20254,4,0
2507.13985,5,5
2507.22565,1,0
2507.22853,0,0
2507.22886,22,12
2507.20976,3,2
2507.21802,7,6
2507.22062,45,34
2507.22607,68,53
2507.21493,15,13
2507.22448,3,3
2507.22827,35,25
2507.19427,56,43
2507.21584,33,20
2507.14793,0,0
2507.23404,3,1
2507.23436,3,1
2507.23632,1,1
2507.20519,3,2
2507.23698,10,8
2507.23257,20,14
2507.23682,26,22
2507.22968,2,2
2507.23277,9,7
2507.21509,3,2
2507.22879,45,36
2507.23779,13,11
2507.23726,96,67
2507.23374,32,25
2508.00632,4,3
2508.00823,45,29
2507.22720,41,31
2508.00782,33,24
2508.00265,22,13
2508.00454,34,22
2507.19634,9,4
2507.23361,14,12
2507.23478,28,14
2508.02124,9,7
2507.23268,32,24
2508.00819,108,80
2508.00414,54,42
2507.23348,23,15
2507.16290,25,14
2508.01415,23,15
2508.01151,9,6
2508.01287,3,3
2508.01773,2,2
2508.02605,28,15
2508.00890,23,15
2508.01109,1,1
2508.02268,8,7
2508.00910,11,8
