arxiv_id_clean,cohort_day,day_total,day_count,own_kw_cell_sum,Z1p_kw,Zc_kw,Zown_loo_kw,kw_cell_size,kw_singleton
2409.08514,2024-09-16,108,7,11,4.584967478670572,1.9459101490553132,0.0,1,1
2409.08615,2024-09-16,108,7,33,4.330733340286331,1.791759469228055,2.70805020110221,2,0
2409.08857,2024-09-16,108,7,52,4.04305126783455,1.6094379124341003,2.9444389791664403,3,0
2409.08947,2024-09-16,108,7,52,4.04305126783455,1.6094379124341003,3.6888794541139363,3,0
2409.06277,2024-09-17,282,15,15,5.5909869805108565,2.70805020110221,0.0,1,1
2409.06957,2024-09-17,282,15,21,5.568344503761097,2.6390573296152584,2.6390573296152584,2,0
2409.07012,2024-09-17,282,15,58,5.41610040220442,2.6390573296152584,3.9889840465642745,2,0
2409.08199,2024-09-17,282,15,61,5.402677381872279,2.5649493574615367,4.04305126783455,3,0
2409.08554,2024-09-17,282,15,40,5.493061443340548,2.6390573296152584,3.6375861597263857,2,0
2409.08831,2024-09-17,282,15,6,5.6240175061873385,2.70805020110221,0.0,1,1
2409.09213,2024-09-17,282,15,61,5.402677381872279,2.5649493574615367,3.8918202981106265,3,0
2409.09214,2024-09-17,282,15,58,5.41610040220442,2.6390573296152584,1.791759469228055,2,0
2409.09269,2024-09-17,282,15,32,5.5254529391317835,2.6390573296152584,3.2188758248682006,2,0
2409.09502,2024-09-17,282,15,32,5.5254529391317835,2.6390573296152584,2.1972245773362196,2,0
2409.10038,2024-09-17,282,15,21,5.568344503761097,2.6390573296152584,2.1972245773362196,2,0
2409.10173,2024-09-17,282,15,40,5.493061443340548,2.6390573296152584,1.3862943611198906,2,0
2409.10309,2024-09-17,282,15,49,5.455321115357702,2.6390573296152584,3.828641396489095,2,0
2409.10516,2024-09-17,282,15,61,5.402677381872279,2.5649493574615367,2.9444389791664403,3,0
2409.10594,2024-09-17,282,15,49,5.455321115357702,2.6390573296152584,1.6094379124341003,2,0
2409.09323,2024-09-18,382,16,22,5.8888779583328805,2.70805020110221,2.8903717578961645,2,0
2409.10568,2024-09-18,382,16,14,5.910796644040527,2.772588722239781,0.0,1,1
2409.10819,2024-09-18,382,16,218,5.10594547390058,2.302585092994046,5.303304908059076,7,0
2409.10831,2024-09-18,382,16,6,5.932245187448011,2.772588722239781,0.0,1,1
2409.10836,2024-09-18,382,16,218,5.10594547390058,2.302585092994046,5.365976015021851,7,0
2409.10923,2024-09-18,382,16,12,5.916202062607435,2.772588722239781,0.0,1,1
2409.11055,2024-09-18,382,16,22,5.8888779583328805,2.70805020110221,1.791759469228055,2,0
2409.11136,2024-09-18,382,16,30,5.8664680569332965,2.70805020110221,2.0794415416798357,2,0
2409.11211,2024-09-18,382,16,218,5.10594547390058,2.302585092994046,5.3471075307174685,7,0
2409.11242,2024-09-18,382,16,30,5.8664680569332965,2.70805020110221,3.1780538303479458,2,0
2409.11340,2024-09-18,382,16,218,5.10594547390058,2.302585092994046,4.6443908991413725,7,0
2409.11355,2024-09-18,382,16,218,5.10594547390058,2.302585092994046,5.241747015059643,7,0
2409.11367,2024-09-18,382,16,218,5.10594547390058,2.302585092994046,5.3230099791384085,7,0
2409.11402,2024-09-18,382,16,74,5.733341276897746,2.772588722239781,0.0,1,1
2409.11406,2024-09-18,382,16,218,5.10594547390058,2.302585092994046,5.2574953720277815,7,0
2409.11733,2024-09-18,382,16,6,5.932245187448011,2.772588722239781,0.0,1,1
2409.08425,2024-09-19,447,17,30,6.035481432524756,2.6390573296152584,3.044522437723423,4,0
2409.09401,2024-09-19,447,17,30,6.035481432524756,2.6390573296152584,3.1780538303479458,4,0
2409.11074,2024-09-19,447,17,218,5.438079308923196,2.6390573296152584,5.375278407684165,4,0
2409.11315,2024-09-19,447,17,30,6.035481432524756,2.6390573296152584,3.332204510175204,4,0
2409.11363,2024-09-19,447,17,82,5.902633333401366,2.772588722239781,4.394449154672439,2,0
