arxiv_id_clean,title,published_v1,n_authors,primary_category,all_categories,abstract_n_chars,strat_month,strat_cat
2506.00876,Not Every Token Needs Forgetting: Selective Unlearning to Limit Change in Utility in Large Language Model Unlearning,2025-06-01T07:36:45Z,5,cs.CL,cs.CL,908,2025-06,cs.CL
2506.04252,A Graph-Retrieval-Augmented Generation Framework Enhances Decision-Making in the Circular Economy,2025-06-01T07:49:47Z,10,cs.AI,cs.AI; cs.CL; cs.LG,1092,2025-06,cs.CL
2506.00883,Improve MLLM Benchmark Efficiency through Interview,2025-06-01T07:51:15Z,9,cs.CL,cs.CL,1099,2025-06,cs.CL
2506.00893,Affordance Benchmark for MLLMs,2025-06-01T08:26:34Z,9,cs.CL,cs.CL; cs.AI,1440,2025-06,cs.CL
2506.00894,CODEMENV: Benchmarking Large Language Models on Code Migration,2025-06-01T08:29:59Z,9,cs.SE,cs.SE; cs.AI; cs.CL; cs.LG,1151,2025-06,cs.CL
2506.00900,SocialEval: Evaluating Social Intelligence of Large Language Models,2025-06-01T08:36:51Z,16,cs.CL,cs.CL,1137,2025-06,cs.CL
2506.00912,Pi-SQL: Enhancing Text-to-SQL with Fine-Grained Guidance from Pivot Programming Languages,2025-06-01T08:55:47Z,7,cs.CL,cs.CL; cs.AI,1166,2025-06,cs.CL
2506.00914,How do Transformer Embeddings Represent Compositions? A Functional Analysis,2025-06-01T09:02:56Z,4,cs.CL,cs.CL; cs.AI,1090,2025-06,cs.CL
2506.00920,Position as Probability: Self-Supervised Transformers that Think Past Their Training for Length Extrapolation,2025-06-01T09:20:44Z,1,cs.LG,cs.LG; cs.AI; cs.CL; cs.NE,1329,2025-06,cs.CL
2506.06343,TESU-LLM: Training Speech-LLMs Without Speech via Unified Encoder Alignment,2025-06-01T09:27:55Z,2,cs.CL,cs.CL; cs.AI; cs.LG; cs.SD; eess.AS,1146,2025-06,cs.CL
2506.00928,Deep Temporal Reasoning in Video Language Models: A Cross-Linguistic Evaluation of Action Duration and Completion through Perfect Times,2025-06-01T09:45:41Z,2,cs.CV,cs.CV; cs.CL,1095,2025-06,cs.CL
2506.00930,Aligning VLM Assistants with Personalized Situated Cognition,2025-06-01T09:50:54Z,12,cs.AI,cs.AI; cs.CL,1218,2025-06,cs.CL
2506.00942,anyECG-chat: A Generalist ECG-MLLM for Flexible ECG Input and Multi-Task Understanding,2025-06-01T10:17:13Z,6,cs.CL,cs.CL; cs.AI; eess.SP,1519,2025-06,cs.CL
2506.00774,Depth-Aware Scoring and Hierarchical Alignment for Multiple Object Tracking,2025-06-01T01:44:56Z,3,cs.CV,cs.CV,1011,2025-06,cs.CV
2506.00785,GeoChain: Multimodal Chain-of-Thought for Geographic Reasoning,2025-06-01T02:24:46Z,4,cs.AI,cs.AI; cs.CV; cs.LG,1087,2025-06,cs.CV
2506.00786,Aiding Medical Diagnosis through Image Synthesis and Classification,2025-06-01T02:25:43Z,1,cs.CV,cs.CV,1913,2025-06,cs.CV
2506.00813,TIME: TabPFN-Integrated Multimodal Engine for Robust Tabular-Image Learning,2025-06-01T03:29:30Z,3,cs.CV,cs.CV; cs.LG,1202,2025-06,cs.CV
2506.00816,L3A: Label-Augmented Analytic Adaptation for Multi-Label Class Incremental Learning,2025-06-01T03:45:19Z,8,cs.CV,cs.CV; cs.AI,1135,2025-06,cs.CV
2506.00820,QuantFace: Efficient Quantization for Face Restoration,2025-06-01T03:52:59Z,8,cs.CV,cs.CV,1226,2025-06,cs.CV
2506.00827,Improving Keystep Recognition in Ego-Video via Dexterous Focus,2025-06-01T04:22:02Z,3,cs.CV,cs.CV,698,2025-06,cs.CV
2506.00835,SynPO: Synergizing Descriptiveness and Preference Optimization for Video Detailed Captioning,2025-06-01T04:51:49Z,9,cs.AI,cs.AI; cs.CV,1486,2025-06,cs.CV
2506.00836,Advancing from Automated to Autonomous Beamline by Leveraging Computer Vision,2025-06-01T04:53:55Z,7,cs.CV,cs.CV,982,2025-06,cs.CV
2506.00839,Neural Path Guiding with Distribution Factorization,2025-06-01T05:04:56Z,3,cs.GR,cs.GR; cs.CV; cs.LG,1091,2025-06,cs.CV
2506.00868,Multiverse Through Deepfakes: The MultiFakeVerse Dataset of Person-Centric Visual and Conceptual Manipulations,2025-06-01T07:17:16Z,5,cs.MM,cs.MM; cs.CV,1315,2025-06,cs.CV
2506.00874,Breaking Latent Prior Bias in Detectors for Generalizable AIGC Image Detection,2025-06-01T07:20:45Z,6,cs.CV,cs.CV,1474,2025-06,cs.CV
2506.00891,Uneven Event Modeling for Partially Relevant Video Retrieval,2025-06-01T08:21:45Z,7,cs.CV,cs.CV; cs.AI,1278,2025-06,cs.CV
2506.00903,Leveraging CLIP Encoder for Multimodal Emotion Recognition,2025-06-01T08:42:57Z,2,cs.CV,cs.CV,1332,2025-06,cs.CV
2506.00904,Towards Edge-Based Idle State Detection in Construction Machinery Using Surveillance Cameras,2025-06-01T08:43:33Z,4,cs.CV,cs.CV; cs.LG,1460,2025-06,cs.CV
2506.00908,DS-VTON: An Enhanced Dual-Scale Coarse-to-Fine Framework for Virtual Try-On,2025-06-01T08:52:57Z,8,cs.CV,cs.CV,1445,2025-06,cs.CV
2506.03195,Unlabeled Data Improves Fine-Grained Image Zero-shot Classification with Multimodal LLMs,2025-06-01T09:04:07Z,5,cs.CV,cs.CV; cs.AI; cs.LG,1453,2025-06,cs.CV
2506.00915,3D Skeleton-Based Action Recognition: A Review,2025-06-01T09:04:12Z,7,cs.CV,cs.CV,1606,2025-06,cs.CV
2506.00925,ProtInvTree: Deliberate Protein Inverse Folding with Reward-guided Tree Search,2025-06-01T09:34:20Z,7,q-bio.BM,q-bio.BM; cs.CV; cs.LG,1458,2025-06,cs.CV
2506.00947,Deformable registration and generative modelling of aortic anatomies by auto-decoders and neural ODEs,2025-06-01T10:30:58Z,7,cs.CV,cs.CV; math.NA,1476,2025-06,cs.CV
2506.00953,TIGeR: Text-Instructed Generation and Refinement for Template-Free Hand-Object Interaction,2025-06-01T10:56:16Z,6,cs.CV,cs.CV,1345,2025-06,cs.CV
2506.00956,Continual-MEGA: A Large-scale Benchmark for Generalizable Continual Anomaly Detection,2025-06-01T11:00:24Z,7,cs.CV,cs.CV,1235,2025-06,cs.CV
2506.00958,Speaking Beyond Language: A Large-Scale Multimodal Dataset for Learning Nonverbal Cues from Video-Grounded Dialogues,2025-06-01T11:07:25Z,8,cs.AI,cs.AI; cs.CL; cs.CV,1115,2025-06,cs.CV
2506.00974,"Camera Trajectory Generation: A Comprehensive Survey of Methods, Metrics, and Future Directions",2025-06-01T11:58:25Z,5,cs.CV,cs.CV; cs.MM,1439,2025-06,cs.CV
2506.00978,CAPAA: Classifier-Agnostic Projector-Based Adversarial Attack,2025-06-01T12:17:49Z,5,cs.CV,cs.CV; cs.CR,1323,2025-06,cs.CV
2506.00988,LensCraft: Your Professional Virtual Cinematographer,2025-06-01T12:43:55Z,6,cs.GR,cs.GR; cs.CV,1759,2025-06,cs.CV
2506.00991,GOBench: Benchmarking Geometric Optics Generation and Understanding of MLLMs,2025-06-01T12:46:14Z,9,cs.CV,cs.CV,1409,2025-06,cs.CV
2506.00992,Quotient Network -- A Network Similar to ResNet but Learning Quotients,2025-06-01T12:46:43Z,4,cs.CV,cs.CV; cs.AI,1222,2025-06,cs.CV
2506.00993,FlexSelect: Flexible Token Selection for Efficient Long Video Understanding,2025-06-01T12:49:39Z,6,cs.CV,cs.CV,1315,2025-06,cs.CV
2506.00997,Pseudo-Labeling Driven Refinement of Benchmark Object Detection Datasets via Analysis of Learning Patterns,2025-06-01T12:57:58Z,5,cs.CV,cs.CV,1817,2025-06,cs.CV
2506.01000,Understanding Model Reprogramming for CLIP via Decoupling Visual Prompts,2025-06-01T13:12:13Z,5,cs.LG,cs.LG; cs.CV,1426,2025-06,cs.CV
2506.01015,AuralSAM2: Enabling SAM2 Hear Through Pyramid Audio-Visual Feature Prompting,2025-06-01T13:57:42Z,9,cs.CV,cs.CV,1359,2025-06,cs.CV
2506.01025,Modality Translation and Registration of MR and Ultrasound Images Using Diffusion Models,2025-06-01T14:10:06Z,4,cs.CV,cs.CV,1360,2025-06,cs.CV
2506.00764,Learning Juntas under Markov Random Fields,2025-06-01T00:43:46Z,2,cs.LG,cs.LG; cs.DS,692,2025-06,cs.LG
2506.04250,SafeSteer: Interpretable Safety Steering with Refusal-Evasion in LLMs,2025-06-01T01:19:37Z,4,cs.LG,cs.LG,1153,2025-06,cs.LG
2506.00770,Beyond Attention: Learning Spatio-Temporal Dynamics with Emergent Interpretable Topologies,2025-06-01T01:27:32Z,3,cs.LG,cs.LG; cs.AI; cs.SI,1499,2025-06,cs.LG
2506.00771,Manipulating 3D Molecules in a Fixed-Dimensional E(3)-Equivariant Latent Space,2025-06-01T01:30:15Z,5,cs.LG,cs.LG; cs.AI,1607,2025-06,cs.LG
2506.15715,NeuronSeek: On Stability and Expressivity of Task-driven Neurons,2025-06-01T01:36:27Z,7,cs.LG,cs.LG; cs.AI,1187,2025-06,cs.LG
2506.00795,Closing the Gap between TD Learning and Supervised Learning with $Q$-Conditioned Maximization,2025-06-01T02:49:26Z,9,cs.LG,cs.LG,1374,2025-06,cs.LG
2506.00797,Action Dependency Graphs for Globally Optimal Coordinated Reinforcement Learning,2025-06-01T02:58:20Z,3,cs.LG,cs.LG; cs.AI; eess.SY; math.OC,1424,2025-06,cs.LG
2506.00798,A Dynamic Stiefel Graph Neural Network for Efficient Spatio-Temporal Time Series Forecasting,2025-06-01T02:58:41Z,2,cs.LG,cs.LG,1211,2025-06,cs.LG
2506.00799,Uni-LoRA: One Vector is All You Need,2025-06-01T03:00:09Z,6,cs.LG,cs.LG,1674,2025-06,cs.LG
2506.00800,CLAP-ART: Automated Audio Captioning with Semantic-rich Audio Representation Tokenizer,2025-06-01T03:01:16Z,6,eess.AS,eess.AS; cs.LG; cs.SD,892,2025-06,cs.LG
2506.00808,Unlearning Inversion Attacks for Graph Neural Networks,2025-06-01T03:23:04Z,5,cs.LG,cs.LG; cs.AI; cs.CR,1257,2025-06,cs.LG
2506.00818,Generalized Linear Markov Decision Process,2025-06-01T03:50:41Z,5,stat.ML,stat.ML; cs.LG,1214,2025-06,cs.LG
2506.00828,Breaker: Removing Shortcut Cues with User Clustering for Single-slot Recommendation System,2025-06-01T04:23:06Z,8,cs.IR,cs.IR; cs.LG,1851,2025-06,cs.LG
2506.00844,"LLM Cannot Discover Causality, and Should Be Restricted to Non-Decisional Support in Causal Discovery",2025-06-01T05:38:56Z,4,cs.LG,cs.LG,1389,2025-06,cs.LG
2506.00846,Infinite-Width Limit of a Single Attention Layer: Analysis via Tensor Programs,2025-06-01T05:53:47Z,3,cs.LG,cs.LG; stat.ML,1363,2025-06,cs.LG
2506.00848,Speech Unlearning,2025-06-01T06:04:16Z,2,cs.LG,cs.LG; cs.AI; cs.SD; eess.AS,1204,2025-06,cs.LG
2506.00849,Generalization in VAE and Diffusion Models: A Unified Information-Theoretic Analysis,2025-06-01T06:11:38Z,3,cs.LG,cs.LG; cs.AI,1031,2025-06,cs.LG
2506.02050,Decoupled Hierarchical Reinforcement Learning with State Abstraction for Discrete Grids,2025-06-01T06:36:19Z,3,cs.LG,cs.LG; cs.AI,1050,2025-06,cs.LG
2506.04251,Language-Driven Coordination and Learning in Multi-Agent Simulation Environments,2025-06-01T06:46:49Z,3,cs.AI,cs.AI; cs.LG; cs.MA,1232,2025-06,cs.LG
2506.00862,FourierFlow: Frequency-aware Flow Matching for Generative Turbulence Modeling,2025-06-01T06:59:27Z,5,cs.LG,cs.LG,1804,2025-06,cs.LG
2506.00865,GIA-MIC: Multimodal Emotion Recognition with Gated Interactive Attention and Modality-Invariant Learning Constraints,2025-06-01T07:07:02Z,3,cs.AI,cs.AI; cs.LG,944,2025-06,cs.LG
2506.00866,Projection Pursuit Density Ratio Estimation,2025-06-01T07:15:07Z,4,stat.ML,stat.ML; cs.LG; stat.ME,919,2025-06,cs.LG
2506.00867,Local Manifold Approximation and Projection for Manifold-Aware Diffusion Planning,2025-06-01T07:16:39Z,2,cs.LG,cs.LG; cs.AI,1148,2025-06,cs.LG
2506.14796,PFMBench: Protein Foundation Model Benchmark,2025-06-01T07:40:07Z,9,q-bio.BM,q-bio.BM; cs.AI; cs.LG,1197,2025-06,cs.LG
2506.00880,ModuLM: Enabling Modular and Multimodal Molecular Relational Learning with Large Language Models,2025-06-01T07:44:16Z,7,cs.LG,cs.LG; cs.AI; q-bio.BM; q-bio.QM,1315,2025-06,cs.LG
2506.02051,Phenotypic Profile-Informed Generation of Drug-Like Molecules via Dual-Channel Variational Autoencoders,2025-06-01T07:46:39Z,3,q-bio.BM,q-bio.BM; cs.AI; cs.LG,1607,2025-06,cs.LG
2506.00895,State-Covering Trajectory Stitching for Diffusion Planners,2025-06-01T08:32:22Z,2,cs.LG,cs.LG; cs.AI,1298,2025-06,cs.LG
2507.00330,Modeling Data Diversity for Joint Instance and Verbalizer Selection in Cold-Start Scenarios,2025-07-01T00:01:50Z,3,cs.CL,cs.CL; cs.IR,1086,2025-07,cs.CL
2507.00355,Question Decomposition for Retrieval-Augmented Generation,2025-07-01T01:01:54Z,3,cs.CL,cs.CL,1625,2025-07,cs.CL
2507.00380,"Gregorian melody, modality, and memory: Segmenting chant with Bayesian nonparametrics",2025-07-01T02:28:09Z,2,cs.CL,cs.CL,1293,2025-07,cs.CL
2507.00389,Causal Prompting for Implicit Sentiment Analysis with Large Language Models,2025-07-01T03:01:09Z,10,cs.CL,cs.CL,1435,2025-07,cs.CL
2507.00417,ASTRO: Teaching Language Models to Reason by Reflecting and Backtracking In-Context,2025-07-01T04:10:15Z,6,cs.AI,cs.AI; cs.CL,1566,2025-07,cs.CL
2507.00425,Flexible Language Modeling in Continuous Space with Transformer-based Autoregressive Flows,2025-07-01T04:51:25Z,9,cs.LG,cs.LG; cs.CL,1323,2025-07,cs.CL
2507.00439,Improving the Distributional Alignment of LLMs using Supervision,2025-07-01T05:46:22Z,7,cs.CL,cs.CL,704,2025-07,cs.CL
2507.00449,Overcoming Long-Context Limitations of State-Space Models via Context-Dependent Sparse Attention,2025-07-01T06:03:50Z,4,cs.LG,cs.LG; cs.CL,1687,2025-07,cs.CL
2507.00460,Pitfalls of Evaluating Language Models with Open Benchmarks,2025-07-01T06:17:48Z,6,cs.CL,cs.CL,1353,2025-07,cs.CL
2507.00466,Beat and Downbeat Tracking in Performance MIDI Using an End-to-End Transformer Architecture,2025-07-01T06:27:42Z,2,cs.SD,cs.SD; cs.CL; cs.MM; eess.AS,1234,2025-07,cs.CL
2507.02982,We Need Knowledge Distillation for Solving Math Word Problems,2025-07-01T06:34:57Z,5,cs.CL,cs.CL,1459,2025-07,cs.CL
2507.02983,"Truth, Trust, and Trouble: Medical AI on the Edge",2025-07-01T06:39:39Z,7,cs.CL,cs.CL; cs.AI,956,2025-07,cs.CL
2507.00487,MassTool: A Multi-Task Search-Based Tool Retrieval Framework for Large Language Models,2025-07-01T07:02:26Z,8,cs.IR,cs.IR; cs.CL,1361,2025-07,cs.CL
2507.00509,TeamCMU at Touché: Adversarial Co-Evolution for Advertisement Integration and Detection in Conversational Search,2025-07-01T07:24:29Z,4,cs.CL,cs.CL; cs.AI,1782,2025-07,cs.CL
2507.00534,NIRANTAR: Continual Learning with New Languages and Domains on Real-world Speech Data,2025-07-01T07:53:39Z,3,cs.CL,cs.CL,932,2025-07,cs.CL
2507.00540,Capsule Network-Based Semantic Intent Modeling for Human-Computer Interaction,2025-07-01T08:00:12Z,4,cs.CL,cs.CL,1570,2025-07,cs.CL
2507.00547,Methodological Rigour in Algorithm Application: An Illustration of Topic Modelling Algorithm,2025-07-01T08:11:07Z,1,cs.CL,cs.CL,1180,2025-07,cs.CL
2507.02984,From Answers to Rationales: Self-Aligning Multimodal Reasoning with Answer-Oriented Chain-of-Thought,2025-07-01T08:24:51Z,5,cs.CL,cs.CL,1608,2025-07,cs.CL
2507.00579,TUM-MiKaNi at SemEval-2025 Task 3: Towards Multilingual and Knowledge-Aware Non-factual Hallucination Identification,2025-07-01T09:00:50Z,4,cs.CL,cs.CL; cs.AI,909,2025-07,cs.CL
2507.02985,Gated Recursive Fusion: A Stateful Approach to Scalable Multimodal Transformers,2025-07-01T09:33:38Z,1,cs.CV,cs.CV; cs.AI; cs.CL,1490,2025-07,cs.CL
2507.00601,Transferable Modeling Strategies for Low-Resource LLM Tasks: A Prompt and Alignment-Based Approach,2025-07-01T09:34:49Z,5,cs.CL,cs.CL,1556,2025-07,cs.CL
2507.02986,GAF-Guard: An Agentic Framework for Risk Management and Governance in Large Language Models,2025-07-01T10:01:21Z,4,cs.CL,cs.CL,1156,2025-07,cs.CL
2507.00665,SAFER: Probing Safety in Reward Models with Sparse Autoencoder,2025-07-01T11:04:03Z,4,cs.CL,cs.CL; cs.AI,1287,2025-07,cs.CL
2507.02000,Why Multi-Interest Fairness Matters: Hypergraph Contrastive Multi-Interest Learning for Fair Conversational Recommender System,2025-07-01T11:39:42Z,6,cs.IR,cs.IR; cs.CL; cs.MM,1226,2025-07,cs.CL
2507.00693,Leveraging Large Language Models for Spontaneous Speech-Based Suicide Risk Detection,2025-07-01T11:45:23Z,4,cs.SD,cs.SD; cs.CL; eess.AS,827,2025-07,cs.CL
2507.00700,Contrasting Cognitive Styles in Vision-Language Models: Holistic Attention in Japanese Versus Analytical Focus in English,2025-07-01T11:56:45Z,4,cs.CL,cs.CL,950,2025-07,cs.CL
2507.00718,AI Analyst: Framework and Comprehensive Evaluation of Large Language Models for Financial Time Series Report Generation,2025-07-01T12:57:18Z,8,cs.CL,cs.CL,744,2025-07,cs.CL
2507.21095,QU-NLP at CheckThat! 2025: Multilingual Subjectivity in News Articles Detection using Feature-Augmented Transformer Models with Sequential Cross-Lingual Fine-Tuning,2025-07-01T13:39:59Z,1,cs.CL,cs.CL,1630,2025-07,cs.CL
2507.00740,Safe Low Bandwidth SPV: A Formal Treatment of Simplified Payment Verification Protocols and Security Bounds,2025-07-01T13:44:48Z,1,cs.CR,cs.CR; cs.CL; cs.DC,1232,2025-07,cs.CL
2507.00782,A Diagrammatic Calculus for a Functional Model of Natural Language Semantics,2025-07-01T14:21:20Z,1,cs.CL,cs.CL; cs.PL,469,2025-07,cs.CL
2507.00783,Generative AI and the future of scientometrics: current topics and future questions,2025-07-01T14:22:16Z,3,cs.CL,cs.CL; cs.DL,1400,2025-07,cs.CL
2507.00808,Multi-interaction TTS toward professional recording reproduction,2025-07-01T14:40:51Z,4,cs.SD,cs.SD; cs.CL; eess.AS,1015,2025-07,cs.CL
2507.00814,Many LLMs Are More Utilitarian Than One,2025-07-01T14:46:16Z,5,cs.CL,cs.CL; cs.AI; cs.CY,1517,2025-07,cs.CL
2507.02989,A Comparative Study of Competency Question Elicitation Methods from Ontology Requirements,2025-07-01T14:49:30Z,4,cs.CL,cs.CL,1347,2025-07,cs.CL
2507.00828,ProxAnn: Use-Oriented Evaluations of Topic Models and Document Clustering,2025-07-01T15:00:55Z,4,cs.CL,cs.CL,919,2025-07,cs.CL
2507.00838,Stylometry recognizes human and LLM-generated texts in short samples,2025-07-01T15:08:53Z,4,cs.CL,cs.CL; cs.AI; cs.LG,1674,2025-07,cs.CL
2507.00875,TransLaw: A Large-Scale Dataset and Multi-Agent Benchmark Simulating Professional Translation of Hong Kong Case Law,2025-07-01T15:39:26Z,2,cs.CL,cs.CL; cs.HC; cs.MA,1138,2025-07,cs.CL
2507.00333,Scope Meets Screen: Lessons Learned in Designing Composite Visualizations for Marksmanship Training Across Skill Levels,2025-07-01T00:16:41Z,3,cs.HC,cs.HC; cs.CV; cs.GR; eess.IV,1337,2025-07,cs.CV
2507.00334,Populate-A-Scene: Affordance-Aware Human Video Generation,2025-07-01T00:21:24Z,7,cs.CV,cs.CV,803,2025-07,cs.CV
2507.00356,CGEarthEye:A High-Resolution Remote Sensing Vision Foundation Model Based on the Jilin-1 Satellite Constellation,2025-07-01T01:05:18Z,8,cs.CV,cs.CV; cs.AI,1901,2025-07,cs.CV
2507.00363,GDGS: 3D Gaussian Splatting Via Geometry-Guided Initialization And Dynamic Density Control,2025-07-01T01:29:31Z,2,cs.CV,cs.CV,1299,2025-07,cs.CV
2507.00365,An Improved U-Net Model for Offline handwriting signature denoising,2025-07-01T01:38:44Z,1,cs.CV,cs.CV; eess.IV,1193,2025-07,cs.CV
2507.00368,Out-of-Distribution Detection with Adaptive Top-K Logits Integration,2025-07-01T01:49:44Z,4,cs.CV,cs.CV,957,2025-07,cs.CV
2507.00371,"PlantSegNeRF: A few-shot, cross-species method for plant 3D instance point cloud reconstruction via joint-channel NeRF with multi-view image instance matching",2025-07-01T01:59:59Z,10,cs.CV,cs.CV,1916,2025-07,cs.CV
2507.00372,Efficient Depth- and Spatially-Varying Image Simulation for Defocus Deblur,2025-07-01T02:03:04Z,6,cs.CV,cs.CV; eess.IV,1073,2025-07,cs.CV
2507.00373,Customizable ROI-Based Deep Image Compression,2025-07-01T02:03:09Z,8,cs.CV,cs.CV; eess.IV,1719,2025-07,cs.CV
2507.00377,MedDiff-FT: Data-Efficient Diffusion Model Fine-tuning with Structural Guidance for Controllable Medical Image Synthesis,2025-07-01T02:22:32Z,5,cs.CV,cs.CV,1398,2025-07,cs.CV
2507.02978,Ascending the Infinite Ladder: Benchmarking Spatial Deformation Reasoning in Vision-Language Models,2025-07-01T03:05:56Z,7,cs.CV,cs.CV,1458,2025-07,cs.CV
2507.00392,Learning Dense Feature Matching via Lifting Single 2D Image to 3D Space,2025-07-01T03:07:21Z,4,cs.CV,cs.CV,1255,2025-07,cs.CV
2507.00398,Accurate and Efficient Fetal Birth Weight Estimation from 3D Ultrasound,2025-07-01T03:26:02Z,18,eess.IV,eess.IV; cs.CV,1312,2025-07,cs.CV
2507.00401,Few-shot Classification as Multi-instance Verification: Effective Backbone-agnostic Transfer across Domains,2025-07-01T03:34:20Z,3,cs.CV,cs.CV; cs.LG,1619,2025-07,cs.CV
2507.00416,Evo-0: Vision-Language-Action Model with Implicit Spatial Understanding,2025-07-01T04:05:47Z,8,cs.RO,cs.RO; cs.CV,1370,2025-07,cs.CV
2507.02979,Iterative Misclassification Error Training (IMET): An Optimized Neural Network Training Technique for Image Classification,2025-07-01T04:14:16Z,2,cs.CV,cs.CV; cs.LG,1781,2025-07,cs.CV
2507.00429,DiGA3D: Coarse-to-Fine Diffusional Propagation of Geometry and Appearance for Versatile 3D Inpainting,2025-07-01T04:57:08Z,3,cs.CV,cs.CV,1462,2025-07,cs.CV
2507.00430,MFH: Marrying Frequency Domain with Handwritten Mathematical Expression Recognition,2025-07-01T04:59:26Z,2,cs.CV,cs.CV,796,2025-07,cs.CV
2507.00435,RoboEval: Where Robotic Manipulation Meets Structured and Scalable Evaluation,2025-07-01T05:33:16Z,14,cs.RO,cs.RO; cs.AI; cs.CV,1001,2025-07,cs.CV
2507.00447,Latent Posterior-Mean Rectified Flow for Higher-Fidelity Perceptual Face Restoration,2025-07-01T06:00:28Z,7,cs.CV,cs.CV; eess.IV,1368,2025-07,cs.CV
2507.00454,ATSTrack: Enhancing Visual-Language Tracking by Aligning Temporal and Spatial Scales,2025-07-01T06:13:34Z,5,cs.CV,cs.CV; cs.AI,1328,2025-07,cs.CV
2507.00462,Unleashing the Potential of All Test Samples: Mean-Shift Guided Test-Time Adaptation,2025-07-01T06:22:00Z,6,cs.CV,cs.CV,940,2025-07,cs.CV
2507.00469,Bisecle: Binding and Separation in Continual Learning for Video Language Understanding,2025-07-01T06:28:57Z,5,cs.CV,cs.CV; cs.LG,1614,2025-07,cs.CV
